date,bc_aod_regional,temperature_c,total_precip_mm,snowfall_mm,rainfall_mm,year,month,day_of_year,albedo_mean,albedo_std,pixel_count,glacier_fraction_mean,season
2023-06-02,0.005914847401,7.738222377,1.434547957,0.0,1.434547957,2023,6,153,0.34285714285714286,0.04994473135853458,7,0.7930285714290293,June
2023-09-30,0.005811365342,-0.9999266307,9.026794621,8.901771158,0.1250234633,2023,9,273,0.5355000000000001,0.014849242404917471,2,0.9955999999999718,September
2022-08-26,0.005801588909,12.12994728,2.611488104,0.0,2.611488104,2022,8,238,0.2285,0.04333484845836077,12,0.8554333333335586,August
2024-08-21,0.005779951755,9.396976089,3.945141596,0.0,3.945141596,2024,8,234,0.21885714285714286,0.02065129997061178,7,0.7618285714288952,August
2024-09-02,0.005685134923,15.55642217,0.7089912891,0.0,0.7089912891,2024,9,246,0.2180911601026931,0.03172208722048395,28,0.8558000000002489,September
2023-06-06,0.005614342606,11.18264542,1.748826644,0.0,1.748826644,2023,6,157,0.33325,0.052535022332046,8,0.7467000000005098,June
2022-07-02,0.005602748682,10.1829951,6.150186062,0.0,6.150186062,2022,7,183,0.5569720619561581,0.033709814844973957,6,0.7152666666673492,July
2022-07-18,0.005546626267,11.22361526,7.4672997,0.0,7.4672997,2022,7,199,0.3923,0.02796843458853807,10,0.8584400000001826,July
2022-08-04,0.005340232361,12.7730938,3.849659376,0.0,3.849659376,2022,8,216,0.3376923076923077,0.04092347454983228,13,0.8553846153848639,August
2024-08-27,0.005327741817,9.495693461,1.706808805,0.0,1.706808805,2024,8,240,0.24712499999999998,0.04395919374016901,8,0.7869500000002991,August
2022-08-01,0.005272863009,18.73036346,0.1696705095,0.0,0.1696705095,2022,8,213,0.35855435932152263,0.08311637503663177,27,0.8600296296298837,August
2023-06-05,0.005271367937,13.71582883,0.6589621304,0.0,0.6589621304,2023,6,156,0.34982346382171425,0.05035277636554105,8,0.7467000000005098,June
2022-08-27,0.005129730732,10.47373416,10.73274016,0.0,10.73274016,2022,8,239,0.21971428571428572,0.03862518300156987,7,0.7685142857147981,August
2022-07-30,0.005124801242,17.34657567,1.286206202,0.0,1.286206202,2022,7,211,0.39488957078878034,0.07144242989896704,26,0.8553846153848639,July
2024-08-20,0.00506009705,12.22714195,0.728673177,0.0,0.728673177,2024,8,233,0.24416666666666667,0.08899012543109726,12,0.8449333333335693,August
2022-07-23,0.005051090354,12.60115903,1.121639554,0.0,1.121639554,2022,7,204,0.35414285714285715,0.0412368305095844,7,0.7685142857147981,July
2024-09-28,0.005041097326,6.65368042,-7.9e-06,0.0,0.0,2024,9,272,0.5737956924780386,0.1160614876153231,18,0.8633777777781364,September
2024-09-14,0.005006671174,5.724458949,4.086452722,0.0,4.086452722,2024,9,258,0.1831111111111111,0.0336096877568226,9,0.7935111111114294,September
2024-07-06,0.004970457627,11.70545095,1.266669908,0.0,1.266669908,2024,7,188,0.381225618467845,0.03529996893864364,8,0.8649000000003616,July
2024-09-07,0.004904404032,16.00958277,0.0,0.0,0.0,2024,9,251,0.2030705012574969,0.032794974187265326,32,0.8693750000002469,September
2023-09-22,0.004869818111,5.805578486,0.3195047378,0.0,0.3195047378,2023,9,265,0.4242374673414485,0.10003894684755785,32,0.8627875000002577,September
2022-06-26,0.00483608633,7.722070948,0.00429153431,0.0,0.00429153431,2022,6,177,0.6032752613015746,0.05212692776430001,35,0.8328571428574219,June
2024-06-21,0.004784734808,6.235759354,0.5034318118,0.0,0.5034318118,2024,6,173,0.44034742284752754,0.2184552771592719,24,0.8554333333335586,June
2023-07-02,0.004773315619,10.89249636,0.4723221064,0.0,0.4723221064,2023,7,183,0.33411815795209293,0.09333035859628198,31,0.832787096774487,July
2024-09-25,0.004764937921,11.1625356,0.0,0.0,0.0,2024,9,269,0.06018449049011756,0.03168525187212524,20,0.8866200000002434,September
2023-08-10,0.004755301366,9.206976827,5.275571346,0.0,5.275571346,2023,8,222,0.148375,0.013265826127955349,8,0.8951500000000557,August
2023-09-07,0.004749652589,5.553306198,1.055377722,0.0,1.055377722,2023,9,250,0.2023209557331067,0.09609976224557268,7,0.9466285714287503,September
2023-06-07,0.004743807435,13.25929349,0.2922296523,0.0,0.2922296523,2023,6,158,0.4253833456541007,0.09930160993109598,21,0.8345714285717601,June
2022-07-17,0.004728880488,14.76634305,5.064511299,0.0,5.064511299,2022,7,198,0.3631278511929028,0.11451376947560359,22,0.8834727272729033,July
2024-07-02,0.004727484081,8.280222829,3.161430359,0.0,3.161430359,2024,7,184,0.35860000000000003,0.029871390995398924,5,0.8436800000003789,July
2023-09-13,0.004642039391,8.365371958,0.6411999463,0.0,0.6411999463,2023,9,256,0.1355,0.028384267943117127,4,0.9522000000001496,September
2024-06-19,0.004588422136,0.7732203166,1.870840788,0.7950700819,1.075770706,2024,6,171,0.6500556182370542,0.06469503033825004,14,0.891371428571726,June
2023-09-06,0.004577684849,6.240001297,7.327973843,0.0,7.327973843,2023,9,249,0.16275,0.029227555491350962,4,0.9522000000001496,September
2024-09-17,0.004561318842,8.502395248,2.064168453,0.0,2.064168453,2024,9,261,0.3380301437117574,0.09661323358046281,5,0.6833600000006919,September
2024-09-15,0.004467911302,4.565500514,1.261481834,0.0,1.261481834,2024,9,259,0.19883333333333333,0.030850715820976773,6,0.7346666666672338,September
2023-06-30,0.004466447979,12.94879621,3.415167977,0.0,3.415167977,2023,6,181,0.3644576501222139,0.07190851500312712,6,0.7517333333336377,June
2024-08-30,0.004458229898,7.234841919,0.0,0.0,0.0,2024,8,243,0.21861538461538463,0.0426957032606687,13,0.8553846153848639,August
2023-08-14,0.004448226153,17.23463211,0.0,0.0,0.0,2023,8,226,0.16837002853656005,0.03065248165344807,19,0.858063157894956,August
2022-07-29,0.00442728501,20.18051936,0.5083143697,0.0,0.5083143697,2022,7,210,0.35033333333333333,0.04695516881864957,12,0.8433333333336025,July
2022-09-19,0.004411776578,5.421753184,4.215574684,2.317242324,1.89833236,2022,9,262,0.19419999999999998,0.019408760908414518,5,0.9419999999998565,September
2022-09-18,0.004388895518,5.891647593,0.000858,0.0,0.000858,2022,9,261,0.22549999999999998,0.021920310216782982,2,0.9026000000002818,September
2024-09-26,0.004378195421,7.034567134,6.627470255,0.06663054228,6.560839713,2024,9,270,0.5736689315523461,0.0676867290103223,7,0.9670285714286705,September
2024-06-20,0.004374897663,3.970417277,0.3519982099,0.0,0.3519982099,2024,6,172,0.3683806248679665,0.2470096353579477,2,0.6486000000007548,June
2022-09-10,0.004362331418,7.170383708,0.000858,0.0,0.000858,2022,9,253,0.1921877917266877,0.01967904225548371,26,0.8864769230771397,September
2024-09-24,0.004344044587,8.820564524,0.000852,0.0,0.000852,2024,9,268,0.28469569215018903,0.09228821057168052,8,0.9037000000002434,September
2022-09-17,0.004336788048,4.398165639,0.6809631512,0.0,0.6809631512,2022,9,260,0.22449999999999998,0.021920310216782982,2,0.9026000000002818,September
2024-08-26,0.004320175429,8.770482,0.0,0.0,0.0,2024,8,239,0.23132233919783904,0.058565610329540704,15,0.7597866666669411,August
2022-09-24,0.004311279964,4.707187271,0.02427653772,0.0,0.02427653772,2022,9,267,0.14439305715697962,0.06779821514600702,8,0.7751000000002035,September
2022-06-20,0.004293669293,5.229751205,3.344103694,0.0,3.344103694,2022,6,171,0.5618152432030206,0.11219295276913042,5,0.932720000000225,June
2022-06-27,0.004290021636,11.43365377,0.2144366503,0.0,0.2144366503,2022,6,178,0.5963732823295161,0.06357267311314704,45,0.8406133333335974,June
2022-08-06,0.004277614557,9.181228892,1.328995824,0.0,1.328995824,2022,8,218,0.3711782935458513,0.07563489765430974,16,0.7926250000003852,August
2022-07-22,0.004271358085,14.58939323,4.224336096,0.0,4.224336096,2022,7,203,0.3115754016430849,0.10437364609033904,26,0.8398307692310547,July
2022-07-10,0.004254153561,10.07228622,0.8702617726,0.0,0.8702617726,2022,7,191,0.39585714285714285,0.02068355684618879,7,0.892285714286021,July
2024-07-08,0.004226500898,17.25875053,0.0,0.0,0.0,2024,7,190,0.4984766252741447,0.1028056318745689,39,0.8518256410258898,July
2023-09-08,0.004189153355,8.126788712,0.9781420231,0.0,0.9781420231,2023,9,251,0.13524999999999998,0.028651643350193136,4,0.9522000000001496,September
2022-06-25,0.004187589205,4.322362518,0.197699666,0.006701797247,0.1909978687,2022,6,176,0.4373952533875422,0.11167911001633964,15,0.7769600000002962,June
2022-08-05,0.004167354937,7.4808225,3.236806393,0.0,3.236806393,2022,8,217,0.3438181818181818,0.041947152899376144,11,0.8422909090911549,August
2022-07-16,0.004163584992,15.85342687,1.224538684,0.0,1.224538684,2022,7,197,0.3858886986897897,0.03801632683185395,16,0.817900000000336,July
2022-07-07,0.004145275211,11.52094739,3.517131514,0.0,3.517131514,2022,7,188,0.3848,0.02725252281899787,5,0.8760000000003135,July
2024-09-16,0.004133973945,7.200552241,0.08113384174,0.0,0.08113384174,2024,9,260,0.45193337954925183,0.18600088696981926,26,0.8618000000002759,September
2022-07-25,0.00409435239,15.22305196,3.375270963,0.0,3.375270963,2022,7,206,0.33053097019387323,0.05912375894779739,16,0.8011750000003713,July
2022-07-24,0.004081981854,15.2149133,0.7995989894,0.0,0.7995989894,2022,7,205,0.44351503760116645,0.08766517455970285,21,0.845104761904938,July
2023-09-12,0.004072115347,10.73256454,1.195713878,0.0,1.195713878,2023,9,255,0.19238419648737629,0.12520180416443807,11,0.8638545454548819,September
2023-07-01,0.004064570529,14.2000646,2.314063318,0.0,2.314063318,2023,7,182,0.292,0.06043414361340545,8,0.7734500000003491,July
2024-06-25,0.00406250612,7.150478617,0.07083415985,0.0,0.07083415985,2024,6,177,0.6046567384532735,0.07106758509812001,42,0.8381904761907589,June
2024-06-13,0.004053666256,4.503481801,0.04070699106,0.0,0.04070699106,2024,6,165,0.6329387308083875,0.048698845794759686,32,0.8603000000002129,June
2024-09-04,0.003995466449,11.95917473,0.0874876975,0.0,0.0874876975,2024,9,248,0.21141442981817304,0.04529804110604847,33,0.8212000000002816,September
2022-09-22,0.003982020987,7.832063293,0.000852,0.0,0.000852,2022,9,265,0.12823301249004512,0.04889190962121235,27,0.867733333333554,September
2023-08-12,0.003947486267,11.33213577,1.706802845,0.0,1.706802845,2023,8,224,0.14825,0.01300274696252405,8,0.8951500000000557,August
2022-07-21,0.003892610923,15.10737063,0.01584168962,0.0,0.01584168962,2022,7,202,0.4537797754149842,0.1022470191498189,30,0.8630533333335364,July
2024-06-08,0.003873381235,4.305272039,0.0906586647,0.0,0.0906586647,2024,6,160,0.6773035207469967,0.07276012619203284,35,0.8537714285717004,June
2023-09-14,0.003832092721,7.876151657,0.001722574154,0.0,0.001722574154,2023,9,257,0.1824518349801869,0.03558071062574985,31,0.870567741935767,September
2022-07-08,0.00378479451,11.40330276,2.121843404,0.0,2.121843404,2022,7,189,0.4064,0.023638950907347817,5,0.8760000000003135,July
2024-08-31,0.003769320154,12.59924596,0.002148747342,0.0,0.002148747342,2024,8,244,0.37153602882888853,0.16776826052595728,38,0.8337578947371227,August
2024-06-07,0.003758767491,4.576064682,0.2606689929,0.03781542182,0.2228535711,2024,6,159,0.6145947296144831,0.09621075238482311,44,0.8538909090911428,June
2024-09-19,0.003742782284,7.614057795,0.3777743509,0.0,0.3777743509,2024,9,263,0.17737050358261405,0.05373975919855981,9,0.9173777777780445,September
2022-07-19,0.003742779765,11.84321683,1.413464546,0.0,1.413464546,2022,7,200,0.3883935690951243,0.05572042862850984,15,0.8647466666669125,July
2022-07-13,0.003728065647,15.89469744,3.724950897,0.0,3.724950897,2022,7,194,0.397,0.027968235951204037,10,0.8584400000001826,July
2022-07-27,0.00371751354,15.39671733,0.4337966442,0.0,0.4337966442,2022,7,208,0.3655326676289682,0.059190269128068775,14,0.8539714285717255,July
2022-07-09,0.003701258506,11.04769986,2.458811904,0.0,2.458811904,2022,7,190,0.3954285714285714,0.021133363376875127,7,0.892285714286021,July
2022-08-31,0.003693126212,17.27297554,0.04133557328,0.0,0.04133557328,2022,8,243,0.17489456140118126,0.047330977420077296,28,0.8595714285717211,August
2022-07-20,0.0036792739,14.35576337,1.120376819,0.0,1.120376819,2022,7,201,0.381,0.03305887004857983,10,0.8311200000002632,July
2023-09-09,0.003663082982,8.310851034,0.5460321903,0.0,0.5460321903,2023,9,252,0.17128080491430211,0.03538238461076983,15,0.9583200000000273,September
2023-08-11,0.003627881324,9.509216563,0.1156568527,0.0,0.1156568527,2023,8,223,0.14825,0.013349692345304656,8,0.8951500000000557,August
2023-08-13,0.003572281982,12.53561745,0.7408857345,0.0,0.7408857345,2023,8,225,0.15365016441607732,0.03859961594911444,19,0.8875157894738371,August
2022-07-28,0.003530013288,17.75237045,0.0329375265,0.0,0.0329375265,2022,7,209,0.3648266325841413,0.06527156246839844,21,0.8354095238097783,July
2022-09-23,0.003524026385,5.561341222,0.1438524842,0.0,0.1438524842,2022,9,266,0.1784,0.03187161746758392,5,0.8880000000002151,September
2022-08-08,0.003504466418,16.93419228,0.007465481758,0.0,0.007465481758,2022,8,220,0.3365114069611791,0.07726510462319372,29,0.8743034482760773,August
2022-08-09,0.003495715218,16.5414374,0.08553169778,0.0,0.08553169778,2022,8,221,0.35017227093037023,0.08809531887866975,34,0.9047058823530832,August
2022-09-02,0.003437473779,16.09405416,0.005831037413,0.0,0.005831037413,2022,9,245,0.19973499702739958,0.036395021145106676,26,0.8596153846156708,September
2024-09-18,0.003436790286,7.744276937,1.151719689,0.0,1.151719689,2024,9,262,0.28027641373223927,0.09581184897096544,13,0.8220000000002696,September
2022-08-07,0.003353302617,14.04511223,0.000838,0.0,0.000838,2022,8,219,0.36720407211851136,0.09022969273575591,39,0.85418461538483,August
2022-06-12,0.003340565374,4.53539238,1.989623904,0.0,1.989623904,2022,6,163,0.5597650521106409,0.10709489508188266,13,0.8663692307694363,June
2022-09-21,0.0033397709,4.787564214,0.0,0.0,0.0,2022,9,264,0.31966196903770466,0.13235273604627487,18,0.9000222222224031,September
2022-09-25,0.003317301526,6.814428584,0.000435,0.0,0.000435,2022,9,268,0.17791739905942988,0.02442180260223362,35,0.865028571428737,September
2024-09-01,0.003302305499,14.68109538,0.002238154366,0.0,0.002238154366,2024,9,245,0.24460076724435223,0.08316425270973474,33,0.8307878787881466,September
2022-07-12,0.003254375716,15.56313222,0.02510845655,0.0,0.02510845655,2022,7,193,0.398,0.01641427949769869,8,0.8952500000001192,July
2022-09-27,0.003175378259,11.1397892,0.000426,0.0,0.000426,2022,9,270,0.17339384502140529,0.0442247802774815,39,0.853364102564299,September
2022-08-29,0.00313645659,9.566796239,0.0,0.0,0.0,2022,8,241,0.21928571428571428,0.03846519762813429,7,0.7685142857147981,August
2023-09-11,0.003130262294,10.76827265,0.000417,0.0,0.000417,2023,9,254,0.1688333333333333,0.05793588410188169,6,0.9666666666667569,September
2024-06-06,0.003053814833,3.263720449,0.000852,0.0,0.000852,2024,6,158,0.4975638480721229,0.08803386537599957,3,0.6312000000007153,June
2022-07-11,0.003038558508,11.04206874,0.0167787075,0.0,0.0167787075,2022,7,192,0.47481097871079847,0.08047707159306744,40,0.8574000000002153,July
2022-09-20,0.003028349027,1.029011027,0.6300806999,0.4314668477,0.1986138523,2022,9,263,0.4603731681377716,0.17488438842213574,32,0.8556500000002628,September
2023-09-16,0.002986052894,10.9849926,0.0,0.0,0.0,2023,9,259,0.18738553840490602,0.04078801983702144,27,0.8604148148150521,September
2022-08-28,0.00294870175,6.900308228,0.26063025,0.0,0.26063025,2022,8,240,0.21942857142857145,0.0384918049410397,7,0.7685142857147981,August
2022-08-30,0.002915976239,13.92567469,0.002640485661,0.0,0.002640485661,2022,8,242,0.22001732022474613,0.07069952090387341,26,0.8585230769233702,August
2023-09-10,0.002806089005,9.672692235,0.007063736575,0.0,0.007063736575,2023,9,253,0.15118436639483326,0.035967565034966176,38,0.8670947368423733,September
2022-09-26,0.002772018901,10.59492327,0.000864,0.0,0.000864,2022,9,269,0.15891458812446235,0.05078292638015929,45,0.8367911111113663,September
2022-06-22,0.002766384486,7.273341751,3.558093309,0.0,3.558093309,2022,6,173,0.9149110733311079,0.008465219275759587,2,0.7008000000006002,June
2024-09-06,0.002757956149,15.06545855,0.0,0.0,0.0,2024,9,250,0.20670920454975858,0.042255806862016354,30,0.8312933333336391,September
2024-09-05,0.002681235779,12.17949702,0.0,0.0,0.0,2024,9,249,0.1862254787014265,0.03222975094336573,36,0.8243111111114111,September
2023-09-15,0.002678497615,9.670838292,0.000441,0.0,0.000441,2023,9,258,0.15277403316525134,0.03910670643651142,45,0.8673244444447129,September
