Timestamp,Albedo
2015-11-28,0.60495078
2015-11-29,0.531565921
2015-11-30,0.543402174
2015-12-01,0.51882792
2015-12-02,0.59672752
2015-12-03,0.635663961
2015-12-04,0.584728739
2015-12-05,0.486809036
2015-12-06,0.451764441
2015-12-07,0.466370168
2015-12-08,0.655157483
2015-12-09,0.704255764
2015-12-10,0.611346927
2015-12-11,0.478793465
2015-12-12,0.440252081
2015-12-13,0.407668197
2015-12-14,0.387254353
2015-12-15,0.325603674
2015-12-16,0.602563862
2015-12-17,0.539426842
2015-12-18,0.644278562
2015-12-19,0.834091303
2015-12-20,0.686510033
2015-12-21,0.590485866
2015-12-22,0.725077389
2015-12-23,0.864446934
2015-12-24,0.948937267
2015-12-25,0.956518729
2015-12-26,0.822645561
2015-12-27,0.687833844
2015-12-28,0.653056506
2015-12-29,0.621483367
2015-12-30,0.581419781
2015-12-31,0.541173669
2016-01-01,0.532026773
2016-01-02,0.518598622
2016-01-03,0.502819229
2016-01-04,0.456216617
2016-01-05,0.514485713
2016-01-06,0.760679537
2016-01-07,0.857086332
2016-01-08,0.6420549
2016-01-09,0.590703476
2016-01-10,0.521095449
2016-01-11,0.480988582
2016-01-12,0.521774076
2016-01-13,0.490110489
2016-01-14,0.409085675
2016-01-15,0.391262291
2016-01-16,0.359771778
2016-01-17,0.352652344
2016-01-18,0.479054574
2016-01-19,0.717920622
2016-01-20,0.69414036
2016-01-21,0.696823894
2016-01-22,0.636021916
2016-01-23,0.566092577
2016-01-24,0.570351042
2016-01-25,0.390800189
2016-01-26,0.40181863
2016-01-27,0.393185018
2016-01-28,0.538828694
2016-01-29,0.418388425
2016-01-30,0.340578152
2016-01-31,0.390013031
2016-02-01,0.750254702
2016-02-02,0.858475841
2016-02-03,0.707912162
2016-02-04,0.627040492
2016-02-05,0.626308986
2016-02-06,0.815826687
2016-02-07,0.915262287
2016-02-09,0.950317325
2016-02-10,0.922278994
2016-02-11,0.928292433
2016-02-12,0.848153557
2016-02-14,0.725714602
2016-02-15,0.780516267
2016-02-17,0.754732333
2016-02-18,0.825723293
2016-02-19,0.811821118
2016-02-20,0.91607362
2016-02-22,0.899655806
2016-02-24,0.878832956
2016-02-25,0.75884967
2016-02-26,0.82455287
2016-02-27,0.705789566
2016-02-28,0.671591022
2016-02-29,0.677434959
2016-03-01,0.720435338
2016-03-02,0.739639675
2016-03-03,0.722725804
2016-03-04,0.735689066
2016-03-05,0.659103504
2016-03-06,0.647273322
2016-03-07,0.701829379
2016-03-09,0.727690395
2016-03-10,0.797260415
2016-03-11,0.713661703
2016-03-12,0.846434181
2016-03-13,0.85160209
2016-03-14,0.767398634
2016-03-15,0.863246557
2016-03-16,0.698213607
2016-03-17,0.782735116
2016-03-18,0.720131059
2016-03-20,0.83862293
2016-03-21,0.845648166
2016-03-22,0.815497582
2016-03-23,0.765634664
2016-03-24,0.692526809
2016-03-25,0.660413224
2016-03-26,0.705228516
2016-03-27,0.664017289
2016-03-28,0.66379035
2016-03-29,0.641421142
2016-03-30,0.660853303
2016-03-31,0.760625381
2016-04-01,0.81787217
2016-04-02,0.87829514
2016-04-03,0.8229378
2016-04-05,0.76267272
2016-04-06,0.812843053
2016-04-07,0.880350659
2016-04-08,0.891021549
2016-04-09,0.865755002
2016-04-10,0.789411548
2016-04-11,0.921925304
2016-04-12,0.813075217
2016-04-13,0.730496909
2016-04-14,0.744802189
2016-04-15,0.781135984
2016-04-16,0.939531018
2016-04-18,0.868068228
2016-04-20,0.785964548
2016-04-21,0.833600271
2016-04-22,0.850775974
2016-04-23,0.727242451
2016-04-24,0.73705877
2016-04-25,0.722719542
2016-04-26,0.717723853
2016-04-27,0.73180773
2016-04-28,0.726355167
2016-04-29,0.715474126
2016-04-30,0.729942116
2016-05-01,0.791136109
2016-05-02,0.776808157
2016-05-03,0.793736453
2016-05-04,0.800924994
2016-05-05,0.768162715
2016-05-06,0.742145051
2016-05-07,0.745863716
2016-05-08,0.732190416
2016-05-09,0.739258338
2016-05-10,0.733529276
2016-05-11,0.725442
2016-05-12,0.737808794
2016-05-13,0.722074594
2016-05-14,0.739865889
2016-05-15,0.744173338
2016-05-16,0.745722319
2016-05-17,0.76749191
2016-05-18,0.726656715
2016-05-19,0.707258108
2016-05-20,0.693508289
2016-05-21,0.699253384
2016-05-22,0.692284101
2016-05-23,0.721451955
2016-05-24,0.761528769
2016-05-25,0.733560608
2016-05-26,0.684775476
2016-05-27,0.685230984
2016-05-28,0.67830694
2016-05-29,0.670028899
2016-05-30,0.657106728
2016-05-31,0.646886878
2016-06-01,0.666093034
2016-06-02,0.644834422
2016-06-03,0.658187531
