date,MCD43A3,MOD09GA,MOD10A1,AWS,glacier_fraction_MCD43A3,glacier_fraction_MOD09GA,glacier_fraction_MOD10A1,glacier_fraction,solar_zenith_MCD43A3,solar_zenith_MOD09GA,solar_zenith_MOD10A1,solar_zenith,ndsi_MCD43A3,ndsi_MOD09GA,ndsi_MOD10A1,ndsi,pixel_id_MCD43A3,pixel_id_MOD09GA,pixel_id_MOD10A1,pixel_id
2015-10-11,,,0.4588135593220339,0.367122679,,,0.9755288135593264,0.9755288135593264,,,-999.0,,,,8855.584745762711,8855.584745762711,,,25324026399.0,25324026399.0
2015-10-12,,,0.5816666666666667,0.359164223,,,0.9773833333333658,0.9773833333333658,,,-999.0,,,,8571.833333333334,8571.833333333334,,,25324026398.0,25324026398.0
2015-10-13,,,0.4386507936507937,0.358348319,,,0.9721809523809462,0.9721809523809462,,,-999.0,,,,9025.452380952382,9025.452380952382,,,25323026398.0,25323026398.0
2015-10-14,,,0.5866666666666667,0.36219525,,,0.9626952380952352,0.9626952380952352,,,-999.0,,,,7812.892857142857,7812.892857142857,,,25327026398.0,25327026398.0
2015-10-15,,,0.388235294117647,0.39260711,,,0.9025882352939697,0.9025882352939697,,,-999.0,,,,6225.941176470588,6225.941176470588,,,25324026402.0,25324026402.0
2015-10-17,,,0.39,0.473515982,,,0.8164000000005018,0.8164000000005018,,,-999.0,,,,3809.0,3809.0,,,25326026396.0,25326026396.0
2015-10-20,,,0.39576923076923076,0.444012933,,,0.9612769230768532,0.9612769230768532,,,-999.0,,,,5295.346153846154,5295.346153846154,,,25322026400.0,25322026400.0
2015-10-21,,,0.6441573033707865,0.4365011,,,0.9823191011236139,0.9823191011236139,,,-999.0,,,,8173.842696629214,8173.842696629214,,,25327026396.0,25327026396.0
2015-10-22,,,0.43835820895522387,0.406565218,,,0.9741820895522183,0.9741820895522183,,,-999.0,,,,8427.522388059702,8427.522388059702,,,25322026397.0,25322026397.0
2015-10-26,,,0.7216129032258065,0.782074343,,,0.9436387096774008,0.9436387096774008,,,-999.0,,,,6849.451612903225,6849.451612903225,,,25322026400.0,25322026400.0
2015-10-27,,,0.44,0.818004413,,,0.9804000000000996,0.9804000000000996,,,-999.0,,,,5429.0,5429.0,,,25333026396.0,25333026396.0
2015-10-29,,,0.6251388888888889,0.751240871,,,0.9271611111110661,0.9271611111110661,,,-999.0,,,,7878.013888888889,7878.013888888889,,,25322026400.0,25322026400.0
2015-10-30,,,0.5903571428571429,0.698707299,,,0.916285714285808,0.916285714285808,,,-999.0,,,,5859.571428571428,5859.571428571428,,,25322026397.0,25322026397.0
2015-10-31,,,0.5988372093023255,0.661103427,,,0.9385085271317816,0.9385085271317816,,,-999.0,,,,8373.67441860465,8373.67441860465,,,25322026398.0,25322026398.0
2016-05-03,,,0.45333333333333337,0.793736453,,,0.9029777777780661,0.9029777777780661,,,-999.0,,,,7768.222222222223,7768.222222222223,,,25333026397.0,25333026397.0
2016-05-04,,,0.7907692307692307,0.800924994,,,0.8786769230768431,0.8786769230768431,,,-999.0,,,,6192.846153846154,6192.846153846154,,,25322026397.0,25322026397.0
2016-05-05,,,0.7017391304347826,0.768162715,,,0.9110521739129852,0.9110521739129852,,,-999.0,,,,7518.978260869565,7518.978260869565,,,25322026397.0,25322026397.0
2016-05-06,,,0.6264516129032258,0.742145051,,,0.9302064516128511,0.9302064516128511,,,-999.0,,,,7230.370967741936,7230.370967741936,,,25322026397.0,25322026397.0
2016-05-07,,,0.7304225352112675,0.745863716,,,0.92060281690145,0.92060281690145,,,-999.0,,,,7542.267605633803,7542.267605633803,,,25323026396.0,25323026396.0
2016-05-08,,,0.5934782608695652,0.732190416,,,0.8784347826086553,0.8784347826086553,,,-999.0,,,,8049.369565217391,8049.369565217391,,,25322026397.0,25322026397.0
2016-05-09,,,0.7081666666666667,0.739258338,,,0.9269199999999539,0.9269199999999539,,,-999.0,,,,6927.65,6927.65,,,25323026396.0,25323026396.0
2016-05-10,,,0.5726666666666667,0.733529276,,,0.8667199999998807,0.8667199999998807,,,-999.0,,,,8091.155555555555,8091.155555555555,,,25323026400.0,25323026400.0
2016-05-11,,,0.5950961538461539,0.725442,,,0.9183576923076765,0.9183576923076765,,,-999.0,,,,7630.663461538462,7630.663461538462,,,25323026396.0,25323026396.0
2016-05-12,,,0.6179452054794521,0.737808794,,,0.9035780821917517,0.9035780821917517,,,-999.0,,,,8176.684931506849,8176.684931506849,,,25323026399.0,25323026399.0
2016-05-13,,,0.5780219780219781,0.722074594,,,0.9310461538461148,0.9310461538461148,,,-999.0,,,,7751.956043956044,7751.956043956044,,,25322026398.0,25322026398.0
2016-05-14,,,0.6349462365591398,0.739865889,,,0.9169849462365396,0.9169849462365396,,,-999.0,,,,7855.4731182795695,7855.4731182795695,,,25322026398.0,25322026398.0
2016-05-15,,,0.6160869565217392,0.744173338,,,0.9342782608694822,0.9342782608694822,,,-999.0,,,,7772.065217391304,7772.065217391304,,,25322026397.0,25322026397.0
2016-05-16,,,0.6090476190476191,0.745722319,,,0.8910476190478543,0.8910476190478543,,,-999.0,,,,5587.380952380952,5587.380952380952,,,25330026394.0,25330026394.0
2016-05-17,,,0.534375,0.76749191,,,0.8790999999997938,0.8790999999997938,,,-999.0,,,,7605.96875,7605.96875,,,25322026397.0,25322026397.0
2016-05-19,,,0.4777777777777778,0.707258108,,,0.8036592592590174,0.8036592592590174,,,-999.0,,,,7135.518518518518,7135.518518518518,,,25322026397.0,25322026397.0
2016-05-20,,,0.5477272727272727,0.693508289,,,0.9279090909090386,0.9279090909090386,,,-999.0,,,,8067.242424242424,8067.242424242424,,,25322026397.0,25322026397.0
2016-05-21,,,0.550483870967742,0.699253384,,,0.8717870967741842,0.8717870967741842,,,-999.0,,,,7690.5161290322585,7690.5161290322585,,,25322026397.0,25322026397.0
2016-05-22,,,0.5926666666666667,0.692284101,,,0.9403288888888591,0.9403288888888591,,,-999.0,,,,8453.733333333334,8453.733333333334,,,25323026397.0,25323026397.0
2016-05-23,,,0.6064705882352941,0.721451955,,,0.9297882352940481,0.9297882352940481,,,-999.0,,,,7201.9607843137255,7201.9607843137255,,,25326026401.0,25326026401.0
2016-05-24,,,0.44565217391304346,0.761528769,,,0.8951999999999888,0.8951999999999888,,,-999.0,,,,7246.782608695652,7246.782608695652,,,25326026400.0,25326026400.0
2016-05-25,,,0.6633980582524271,0.733560608,,,0.9301980582524106,0.9301980582524106,,,-999.0,,,,6441.8932038834955,6441.8932038834955,,,25323026401.0,25323026401.0
2016-05-26,,,0.48928571428571427,0.684775476,,,0.8259142857141086,0.8259142857141086,,,-999.0,,,,7782.535714285715,7782.535714285715,,,25324026400.0,25324026400.0
2016-05-27,,,0.5230172413793104,0.685230984,,,0.922648275862057,0.922648275862057,,,-999.0,,,,7822.224137931034,7822.224137931034,,,25322026397.0,25322026397.0
2016-05-28,,,0.49461538461538457,0.67830694,,,0.8567384615383645,0.8567384615383645,,,-999.0,,,,7755.205128205128,7755.205128205128,,,25324026401.0,25324026401.0
2016-05-29,,,0.5466666666666667,0.670028899,,,0.9222083333332437,0.9222083333332437,,,-999.0,,,,8060.333333333333,8060.333333333333,,,25323026400.0,25323026400.0
