date,MCD43A3,MOD09GA,MOD10A1,AWS,glacier_fraction_MCD43A3,glacier_fraction_MOD09GA,glacier_fraction_MOD10A1,glacier_fraction,solar_zenith_MCD43A3,solar_zenith_MOD09GA,solar_zenith_MOD10A1,solar_zenith,ndsi_MCD43A3,ndsi_MOD09GA,ndsi_MOD10A1,ndsi,pixel_id_MCD43A3,pixel_id_MOD09GA,pixel_id_MOD10A1,pixel_id
2016-06-01,,,0.59,0.54901733756268,,,0.6586666666677538,0.6586666666677538,,,-999.0,,,,8235.0,8235.0,,,9075025945.0,9075025945.0
2016-06-02,0.211,,,0.325101948040872,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-03,0.211,,,0.345566744104766,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-04,0.211,,,0.260609376718186,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-05,0.211,0.2846533111885632,,0.2898574462199,0.9692000000002198,0.9692000000002198,,0.9692000000002198,-999.0,31.69,,31.69,-999.0,0.6310947562097516,,0.6310947562097516,9073025950.0,9073025950.0,,9073025950.0
2016-06-06,0.211,0.1941636574717671,,0.262660065648888,0.9692000000002198,0.6586666666677538,,0.9692000000002198,-999.0,29.62,,29.62,-999.0,0.6882154882154882,,0.6882154882154882,9073025950.0,9075025945.0,,9073025950.0
2016-06-07,0.211,,,0.253826169887569,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-08,0.211,,,0.27885648783365,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-09,0.211,,,0.289501264476181,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-10,0.211,,,0.372541123939497,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-11,0.211,,,0.550093980344191,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-12,0.211,,,0.657162513566479,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-13,0.216,,,0.43350886764784,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-14,0.205,,,0.636604765174595,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-06-20,,0.24900292301098,0.22,0.317926813361779,,0.6586666666677538,0.6586666666677538,0.6586666666677538,,28.8,-999.0,28.8,,0.7859139183901621,7755.0,0.7859139183901621,,9075025945.0,9075025945.0,9075025945.0
2016-06-26,,0.23537963679049664,,0.283318914683904,,0.8139333333339868,,0.8139333333339868,,30.61,,30.61,,0.5367617226375612,,0.5367617226375612,,9073025950.0,,9073025950.0
2016-06-27,,0.21220111501739486,0.2,0.297218304971072,,0.8139333333339868,0.8139333333339868,0.8139333333339868,,28.935000000000002,-999.0,28.935000000000002,,0.48933821678777223,5204.0,0.48933821678777223,,9073025950.0,9073025950.0,9073025950.0
