date,bc_aod_regional,temperature_c,total_precip_mm,snowfall_mm,rainfall_mm,year,month,day_of_year,albedo_mean,predicted_albedo,residuals,leverage,cooks_distance,studentized_residuals
2024-08-25,0.008062508346,6.105564372,1.431810856,0.0,1.431810856,2024,8,238,0.25985714285714284,0.3207215010613094,-0.06086435820416658,0.009695120697453818,0.00044813420352604795,-0.4784063083910474
2023-06-03,0.008009381731,10.12637863,0.9610533713,0.0,0.9610533713,2023,6,154,0.34314285714285714,0.3071043898161026,0.03603846732675453,0.004504033804414712,7.2230708334877e-05,0.2825301959426607
2022-08-18,0.008001641829,17.08862775,0.0417560338,0.0,0.0417560338,2022,8,230,0.2868164983494628,0.28372504401109166,0.003091454338371158,0.01074201099278841,1.2836858344578935e-06,0.024312317766566064
2024-08-28,0.007907265408,1.586452738,28.3941865,23.82070944,4.57347706,2024,8,241,0.2333333333333333,0.44851268792050214,-0.21517935458716883,0.5470783413377711,1.5110232981730345,-2.500963573558215
2023-06-08,0.007837796375,15.15128288,0.2016156911,0.0,0.2016156911,2023,6,159,0.347125,0.2907550738466995,0.0563699261533005,0.00716437647171016,0.00028260851560598076,0.4425140868185003
2024-07-07,0.007808169281,13.31667544,0.02038478851,0.0,0.02038478851,2024,7,189,0.5352471402018917,0.298249765606355,0.23699737459553666,0.0054011968797432666,0.0037527344133375514,1.8588223221294922
2024-08-01,0.007739326958,16.53285688,0.002131228143,0.0,0.002131228143,2024,8,214,0.33111107164360065,0.2863032604770289,0.04480781116657173,0.009657077825613324,0.0002419070928255999,0.35219179877645107
2024-07-17,0.007699825752,17.74865367,1.931488514,0.0,1.931488514,2024,7,199,0.452215484557021,0.27590882245335574,0.17630666210366525,0.012249713717765905,0.00477568500162999,1.3875973171421427
2023-07-30,0.007661324356,14.74811897,2.574175596,0.0,2.574175596,2023,7,211,0.156321392072551,0.28529243508274343,-0.12897104301019244,0.006505709579219786,0.001341575014264778,-1.0121102766359535
2023-08-29,0.007610893238,16.13113047,0.002574920643,0.0,0.002574920643,2023,8,241,0.15797582357282589,0.28799272124210257,-0.13001689766927668,0.008920244330626654,0.0018785629575201466,-1.0215598293177783
2023-06-13,0.007552811431,13.57381337,2.317231979,0.0,2.317231979,2023,6,164,0.3275,0.29064418115326834,0.03685581884673167,0.005007151611691233,8.406777798633908e-05,0.28901101504560206
2023-09-02,0.007471830515,11.81657054,0.000841,0.0,0.000841,2023,9,245,0.15827611068990288,0.30442267526904837,-0.1461465645791455,0.004921638968019806,0.0012990893615585236,-1.145983277127597
2023-06-21,0.007411235033,1.055134074,5.064684153,4.182478413,0.8822057395,2023,6,172,0.47150000000000003,0.3633995007258259,0.10810049927417414,0.032803211062522215,0.00501428116131748,0.859782471952187
2022-09-28,0.007388634628,11.06124776,0.000435,0.0,0.000435,2022,9,271,0.17840374698397976,0.307381585360985,-0.12897783837700522,0.005004938710877871,0.0010290908522499914,-1.0113999824883293
2023-09-03,0.007308843553,12.16414159,2.156275511,0.0,2.156275511,2023,9,246,0.16766666666666666,0.2967784126146316,-0.12911174594796496,0.004085995684910266,0.0008403348005362333,-1.0119828314213453
2023-07-17,0.007236849795,14.98155619,2.139347792,0.0,2.139347792,2023,7,198,0.19419999999999998,0.28633232735357356,-0.09213232735357357,0.006734567634148341,0.0007090384326182703,-0.7230988845488631
2022-07-01,0.007215027725,10.33621305,3.815375642,0.0,3.815375642,2022,7,182,0.5649431806854094,0.2987327059190968,0.2662104747663126,0.00488742384279209,0.004280085745800245,2.08740799640141
2023-09-21,0.007211266794,2.514098104,1.267451048,0.8614249527,0.406026095,2023,9,264,0.6229841630151065,0.3428910743232624,0.2800930886918441,0.020002454712042334,0.01999423175473337,2.213136542145679
2023-06-01,0.007188382635,8.092129644,3.684231639,0.0,3.684231639,2023,6,152,0.3427142857142857,0.30761101370893584,0.03510327200534985,0.006391509234456301,9.7619065856293e-05,0.2754598220331884
2022-09-06,0.007152635479,10.14096031,0.002137226375,0.0,0.002137226375,2022,9,249,0.18076394829538933,0.3111683380391809,-0.1304043897437916,0.005426029449666946,0.0011414555580859446,-1.0228029616951109
2022-08-13,0.007062992442,17.57880618,0.5406815689,0.0,0.5406815689,2022,8,225,0.29326452698772465,0.281674368415329,0.011590158572395648,0.011847773233013194,1.9945016404759007e-05,0.09120019382699512
2023-06-24,0.00699220221,10.16998889,1.630702615,0.0,1.630702615,2023,6,175,0.333,0.3063234440919525,0.026676555908047517,0.004278963303164748,3.7582817149976374e-05,0.2091121310965857
2022-09-09,0.006939436768,3.409859594,7.912072539,3.776319325,4.135753214,2022,9,252,0.1992857142857143,0.34324377401126155,-0.14395805972554726,0.021753666247489246,0.005764671826775392,-1.1384925168320705
2022-08-22,0.006928206262,15.33691495,1.589375734,0.0,1.589375734,2022,8,234,0.26700699044200066,0.28710227405131195,-0.020095283609311287,0.0072248873770159585,3.622298320914115e-05,-0.15775640809545574
2024-08-19,0.006839233715,14.62617391,0.9001195431,0.0,0.9001195431,2024,8,232,0.256108005155083,0.291999572750625,-0.03589156759554202,0.006283796590292558,0.00010031106596917436,-0.2816304126526833
2024-06-15,0.006806146305,4.251900609,4.564818756,1.653820276,2.910998479,2024,6,167,0.46644773435227466,0.3332877690948498,0.13315996525742485,0.012900503850323658,0.0028727562279723543,1.0483625978639568
2024-07-03,0.006786701812,6.828659312,10.98614931,0.0,10.98614931,2024,7,185,0.36100000000000004,0.2906863693145352,0.07031363068546487,0.026737880937741897,0.0017077056209844716,0.5574974993807766
2023-06-26,0.006725791348,10.20267639,1.488030151,0.0,1.488030151,2023,6,177,0.3569382629258977,0.30700762160077805,0.04993064132511965,0.00433907907934714,0.00013352898466417864,0.39140802324514806
2023-06-29,0.006705663911,13.14771487,2.60669589,0.0,2.60669589,2023,6,180,0.3245,0.29255026187782657,0.03194973812217344,0.004917986669593426,6.203986108052284e-05,0.25052794439031584
2023-09-18,0.006687134344,8.20991478,1.946613193,0.0,1.946613193,2023,9,261,0.14400000000000002,0.3131612098184841,-0.1691612098184841,0.0059347531361022615,0.002103008645809348,-1.3271244407793505
2024-07-13,0.006666363613,15.11988093,0.1349151134,0.0,0.1349151134,2024,7,195,0.4534241339345433,0.29271472528823056,0.16070940864631272,0.007362200762096672,0.0023614310024752255,1.261723548992104
2024-07-31,0.006599096282,13.13536669,0.02488791932,0.0,0.02488791932,2024,7,213,0.32657142857142857,0.30060910557634496,0.02596232299508361,0.0054436877751420105,4.5392924685535026e-05,0.20363253598173986
2022-09-05,0.006583855717,13.01680272,0.2765392662,0.0,0.2765392662,2022,9,248,0.20072727272727275,0.3003099778865237,-0.09958270515925094,0.00516762205031371,0.000633614891168146,-0.7809572737996805
2024-08-22,0.006567366929,8.965033468,0.3062959997,0.0,0.3062959997,2024,8,235,0.218125,0.31548404279108355,-0.09735904279108354,0.006133287766176028,0.0007202052101282323,-0.76388948715131
2023-06-23,0.006558087453,7.305250422,0.8340819448,0.0,0.8340819448,2023,6,174,0.5214692357647123,0.3201332007207967,0.20133603504391556,0.007917826247366365,0.003990435676682897,1.5811242477270513
2024-07-05,0.006530514946,10.78643188,0.1559078693,0.0,0.1559078693,2024,7,187,0.5605594933581755,0.3091420216782813,0.25141747167989414,0.005011023859407976,0.003915141457413031,1.971535631439976
2023-08-15,0.006429917679,18.58183886,0.0,0.0,0.0,2023,8,227,0.15367851859027593,0.28043340235885017,-0.12675488376857424,0.014848368008259921,0.0030079359165372595,-0.9989217540388406
2024-07-15,0.006414891999,16.22215741,0.05427896976,0.0,0.05427896976,2024,7,197,0.37794211565227753,0.289165568903683,0.08877654674859453,0.009278850959921668,0.000911705222651736,0.6976552086652686
2022-08-02,0.006404942541,16.25462812,0.3538578748,0.0,0.3538578748,2022,8,214,0.3458818065082344,0.28814491867429376,0.05773688783394065,0.009176889573822615,0.0003813086064972255,0.4537050539477337
2022-06-04,0.006388933287,4.107621765,2.023755554,0.0,2.023755554,2022,6,155,0.6166897353194268,0.3287750155590072,0.28791471976041966,0.014469861329557174,0.015111894156201604,2.2685440891466833
2023-06-22,0.006381603639,2.699688212,1.808088165,0.01052767038,1.797560494,2023,6,173,0.333,0.3348235368768772,-0.0018235368768771965,0.01909937875026993,8.077276295785402e-07,-0.014401918729330172
2022-07-14,0.006340748658,14.36042239,0.001513957976,0.0,0.001513957976,2022,7,195,0.45345003857801225,0.2964333026875449,0.15701673589046733,0.006556470954847333,0.002004205626890195,1.2322325098080704
2022-09-30,0.006261180336,6.859617488,2.671390772,0.0,2.671390772,2022,9,273,0.16944444444444443,0.3166289609632563,-0.1471845165188119,0.007931485087485713,0.0021362990433114776,-1.1558716249193555
2024-08-29,0.006235300702,2.683122253,0.5079388617,0.01673027873,0.491208583,2024,8,242,0.502900352103743,0.3391004805802663,0.16379987152347664,0.02055813456556822,0.007035907269545361,1.2946206656619696
2022-07-31,0.006190930319,17.07551028,0.5395650864,0.0,0.5395650864,2022,7,212,0.39623675474793146,0.28479070347231095,0.11144605127562052,0.010862372880354361,0.0016873580513745603,0.8765054768731286
2022-09-08,0.006190744826,8.237427012,2.704389921,0.0419691205,2.662420801,2022,9,251,0.1972,0.31178353170311435,-0.11458353170311436,0.005877166317834862,0.0009554300731413675,-0.8989188545767425
2022-08-12,0.006113453539,17.33880641,0.7206896934,0.0,0.7206896934,2022,8,224,0.32239497251582505,0.2833569696273346,0.039038002888490464,0.011447521769908544,0.00021845089064207943,0.30711854213920253
2023-06-25,0.006065928176,9.208945847,5.778062992,0.0,5.778062992,2023,6,176,0.32825000000000004,0.2986026081665983,0.02964739183340176,0.008314217652669143,9.093117823050169e-05,0.23287226113815235
2022-08-03,0.006037248618,15.00971947,0.7453352213,0.0,0.7453352213,2022,8,215,0.34076923076923077,0.292149867832014,0.04861936293721675,0.007012427269701804,0.00020571496561759187,0.38164156455196435
2023-09-19,0.005997979256,1.737612661,3.453069925,0.8414685726,2.611601353,2023,9,262,0.6823333333333333,0.34069079663720725,0.3416425366961261,0.020537061659220684,0.03057544481948972,2.7002019365178804
2022-07-15,0.005970186081,16.29297218,0.1680329539,0.0,0.1680329539,2022,7,196,0.4806283140767105,0.2891746959734137,0.1914536181032968,0.009438475994277478,0.004314522501582416,1.5046696494821796
2022-07-26,0.005961851224,12.46873182,0.9468434591,0.0,0.9468434591,2022,7,207,0.34941666666666665,0.3012000821113744,0.04821658455529226,0.0045923654413733824,0.00013185421241489932,0.37801955826880895
2023-06-02,0.005914847401,7.738222377,1.434547957,0.0,1.434547957,2023,6,153,0.34285714285714286,0.3175752982886064,0.025281844568536438,0.006852933168200768,5.4341734727538264e-05,0.1984359182220908
2023-09-30,0.005811365342,-0.9999266307,9.026794621,8.901771158,0.1250234633,2023,9,273,0.5355000000000001,0.3994761735793883,0.13602382642061178,0.09118804555379209,0.024996916346170437,1.1160824584756692
2022-08-26,0.005801588909,12.12994728,2.611488104,0.0,2.611488104,2022,8,238,0.2285,0.2976286744010622,-0.06912867440106221,0.004483537379533075,0.0002645495192303564,-0.5419413841054004
2024-08-21,0.005779951755,9.396976089,3.945141596,0.0,3.945141596,2024,8,234,0.21885714285714286,0.30387774199846884,-0.08502059914132598,0.0056647509437537874,0.000506792393848666,-0.6669235507573407
2024-09-02,0.005685134923,15.55642217,0.7089912891,0.0,0.7089912891,2024,9,246,0.2180911601026931,0.2906964853899141,-0.072605325287221,0.007946816209862085,0.0005208669791019375,-0.5701896216108326
2023-06-06,0.005614342606,11.18264542,1.748826644,0.0,1.748826644,2023,6,157,0.33325,0.30408143201415894,0.029168567985841054,0.004196201685573305,4.405605742738911e-05,0.22863700855598662
2022-07-02,0.005602748682,10.1829951,6.150186062,0.0,6.150186062,2022,7,183,0.5569720619561581,0.2944529466676795,0.2625191152884786,0.008866171382200055,0.00761132038750928,2.062590877339052
2022-07-18,0.005546626267,11.22361526,7.4672997,0.0,7.4672997,2022,7,199,0.3923,0.2866054160276728,0.10569458397232717,0.012432490912472598,0.0017425957381310684,0.8319316508063951
2022-08-04,0.005340232361,12.7730938,3.849659376,0.0,3.849659376,2022,8,216,0.3376923076923077,0.2920835267477376,0.045608780944570104,0.005954753185436156,0.00015339634238971015,0.3578192475702588
2024-08-27,0.005327741817,9.495693461,1.706808805,0.0,1.706808805,2024,8,240,0.24712499999999998,0.31095609312447525,-0.06383109312447527,0.004892405612580348,0.00024632787165690585,-0.5005132418048689
2022-08-01,0.005272863009,18.73036346,0.1696705095,0.0,0.1696705095,2022,8,213,0.35855435932152263,0.28097620125364825,0.07757815806787438,0.015502452003956859,0.0011779223493996092,0.6115760292039268
2023-06-05,0.005271367937,13.71582883,0.6589621304,0.0,0.6589621304,2023,6,156,0.34982346382171425,0.29835135859578304,0.05147210522593121,0.005681563545737819,0.00018630622379371087,0.403763908367729
2022-08-27,0.005129730732,10.47373416,10.73274016,0.0,10.73274016,2022,8,239,0.21971428571428572,0.2800638664620848,-0.060349580747799086,0.02473971415089232,0.001159227644979107,-0.47800484430222084
2022-07-30,0.005124801242,17.34657567,1.286206202,0.0,1.286206202,2022,7,211,0.39488957078878034,0.28298810376125116,0.11190146702752918,0.011711761095457959,0.0018373552183837778,0.8804653653637441
2024-08-20,0.00506009705,12.22714195,0.728673177,0.0,0.728673177,2024,8,233,0.24416666666666667,0.30403455445075767,-0.059867887784090995,0.004767317385976386,0.0002110956555704727,-0.4694073997162563
2022-07-23,0.005051090354,12.60115903,1.121639554,0.0,1.121639554,2022,7,204,0.35414285714285715,0.3014433550499797,0.05269950209287744,0.004753960243365198,0.00016310762703415014,0.41319931533004295
2024-09-28,0.005041097326,6.65368042,-7.9e-06,0.0,0.0,2024,9,272,0.5737956924780386,0.3272462704369005,0.2465494220411381,0.010171179374641482,0.007721927458137612,1.9383948694201978
2024-09-14,0.005006671174,5.724458949,4.086452722,0.0,4.086452722,2024,9,258,0.1831111111111111,0.3183438639012022,-0.13523275279009106,0.010821624188113757,0.002474990940682367,-1.0635621958241175
2024-07-06,0.004970457627,11.70545095,1.266669908,0.0,1.266669908,2024,7,188,0.381225618467845,0.30448381907170263,0.07674179939614234,0.0044344585317129025,0.00032242704095552854,0.6016104344761875
2024-09-07,0.004904404032,16.00958277,0.0,0.0,0.0,2024,9,251,0.2030705012574969,0.29224311566642824,-0.08917261440893134,0.009250652015130778,0.0009170106288756977,-0.7007577546339173
2023-09-22,0.004869818111,5.805578486,0.3195047378,0.0,0.3195047378,2023,9,265,0.4242374673414485,0.32970301618954223,0.09453445115190628,0.011601569923032769,0.001298672064262754,0.7437763997549695
2022-06-26,0.00483608633,7.722070948,0.00429153431,0.0,0.00429153431,2022,6,177,0.6032752613015746,0.3235009171949548,0.27977434410661983,0.008272083290382575,0.008055865565336781,2.1975052800923187
2024-06-21,0.004784734808,6.235759354,0.5034318118,0.0,0.5034318118,2024,6,173,0.44034742284752754,0.3276436113759616,0.11270381147156594,0.010430303223009299,0.0016555716546483791,0.8862040286175997
2023-07-02,0.004773315619,10.89249636,0.4723221064,0.0,0.4723221064,2023,7,183,0.33411815795209293,0.3102369785600675,0.023881179392025442,0.004933369643354424,3.477102478617743e-05,0.1872612853729238
2024-09-25,0.004764937921,11.1625356,0.0,0.0,0.0,2024,9,269,0.06018449049011756,0.31067142231826256,-0.250486931828145,0.005303030203001289,0.004115089387801737,-1.9645269275404005
2023-08-10,0.004755301366,9.206976827,5.275571346,0.0,5.275571346,2023,8,222,0.148375,0.30197349703729054,-0.15359849703729053,0.0077210571339063295,0.0022638610323741947,-1.2061140838879532
2023-09-07,0.004749652589,5.553306198,1.055377722,0.0,1.055377722,2023,9,250,0.2023209557331067,0.3285788297480427,-0.126257874014936,0.01141907168724602,0.0022792391940160326,-0.9932776618791294
2023-06-07,0.004743807435,13.25929349,0.2922296523,0.0,0.2922296523,2023,6,158,0.4253833456541007,0.3019235172349977,0.12345982841910297,0.005628566793138332,0.0010617407844272042,0.9684331780862638
2022-07-17,0.004728880488,14.76634305,5.064511299,0.0,5.064511299,2022,7,198,0.3631278511929028,0.2817404749822038,0.08138737621069903,0.010488060010833961,0.0008682280198386041,0.6399776960406723
2024-07-02,0.004727484081,8.280222829,3.161430359,0.0,3.161430359,2024,7,184,0.35860000000000003,0.3119375795272624,0.04666242047273761,0.0062556594918640705,0.00016878152490167294,0.36614089508155984
2023-09-13,0.004642039391,8.365371958,0.6411999463,0.0,0.6411999463,2023,9,256,0.1355,0.3194125774188019,-0.1839125774188019,0.006698943449441394,0.002810179068394166,-1.4434086127297074
2024-06-19,0.004588422136,0.7732203166,1.870840788,0.7950700819,1.075770706,2024,6,171,0.6500556182370542,0.350733617519473,0.29932200071758114,0.02568336561623699,0.029661669725811156,2.371957433943653
2023-09-06,0.004577684849,6.240001297,7.327973843,0.0,7.327973843,2023,9,249,0.16275,0.30713190290125986,-0.14438190290125985,0.01527904439622485,0.004019406879716978,-1.1380844293006231
2024-09-17,0.004561318842,8.502395248,2.064168453,0.0,2.064168453,2024,9,261,0.3380301437117574,0.314676131467444,0.023354012244313382,0.005847407840524868,3.9486342720879035e-05,0.18321173574888885
2024-09-15,0.004467911302,4.565500514,1.261481834,0.0,1.261481834,2024,9,259,0.19883333333333333,0.33206100111574377,-0.13322766778241044,0.013793196803379166,0.003080238974120372,-1.0493702282642343
2023-06-30,0.004466447979,12.94879621,3.415167977,0.0,3.415167977,2023,6,181,0.3644576501222139,0.2939679860705561,0.07048966405165785,0.005863048613574395,0.00036070200788749276,0.5529942846669197
2024-08-30,0.004458229898,7.234841919,0.0,0.0,0.0,2024,8,243,0.21861538461538463,0.3258752822111419,-0.1072598975957573,0.009122606038331304,0.0013080382727555077,-0.8428411442909179
2023-08-14,0.004448226153,17.23463211,0.0,0.0,0.0,2023,8,226,0.16837002853656005,0.2882728346284936,-0.11990280609193357,0.011885687171204634,0.0021415845529427196,-0.9435046877617009
2022-07-29,0.00442728501,20.18051936,0.5083143697,0.0,0.5083143697,2022,7,210,0.35033333333333333,0.2756723517269131,0.07466098160642021,0.020380743206874108,0.0014486364114639802,0.5900425741096338
2022-09-19,0.004411776578,5.421753184,4.215574684,2.317242324,1.89833236,2022,9,262,0.19419999999999998,0.33866620632951305,-0.14446620632951307,0.0125076484734518,0.0032757242733486573,-1.1371498762052257
2022-09-18,0.004388895518,5.891647593,0.000858,0.0,0.000858,2022,9,261,0.22549999999999998,0.3310223655337853,-0.1055223655337853,0.011857817588254388,0.0016547086606826032,-0.8303345498894082
2024-09-26,0.004378195421,7.034567134,6.627470255,0.06663054228,6.560839713,2024,9,270,0.5736689315523461,0.3070944752459434,0.2665744563064027,0.012222238129582844,0.01089270977234372,2.098008387662362
2024-06-20,0.004374897663,3.970417277,0.3519982099,0.0,0.3519982099,2024,6,172,0.3683806248679665,0.3371996202083688,0.031181004659597722,0.016528223457779025,0.00020330553291858524,0.24593903456038751
2022-09-10,0.004362331418,7.170383708,0.000858,0.0,0.000858,2022,9,253,0.1921877917266877,0.3262492675337802,-0.1340614758070925,0.009244456865151124,0.0020712045282699036,-1.0535109425240188
2024-09-24,0.004344044587,8.820564524,0.000852,0.0,0.000852,2024,9,268,0.28469569215018903,0.3200673391284808,-0.03537164697829176,0.006855996630815583,0.00010642001757540824,-0.2776306947690517
2022-09-17,0.004336788048,4.398165639,0.6809631512,0.0,0.6809631512,2022,9,260,0.22449999999999998,0.3346419297969489,-0.11014192979694892,0.01484908268965669,0.0022712559225317643,-0.8679997672927551
2024-08-26,0.004320175429,8.770482,0.0,0.0,0.0,2024,8,239,0.23132233919783904,0.3202917142632522,-0.08896937506541316,0.006916080825714927,0.0006792597131543162,-0.6983383228672432
2022-09-24,0.004311279964,4.707187271,0.02427653772,0.0,0.02427653772,2022,9,267,0.14439305715697962,0.33551520561146947,-0.19112214845448985,0.014843843099948704,0.006836358942482078,-1.5061797040561855
2022-06-20,0.004293669293,5.229751205,3.344103694,0.0,3.344103694,2022,6,171,0.5618152432030206,0.3234629824877264,0.23835226071529414,0.011605064555507303,0.008258319957449089,1.8753068071002603
2022-06-27,0.004290021636,11.43365377,0.2144366503,0.0,0.2144366503,2022,6,178,0.5963732823295161,0.309662669415276,0.28671061291424016,0.005151535713312976,0.005235727097965377,2.2484519576387796
2022-08-06,0.004277614557,9.181228892,1.328995824,0.0,1.328995824,2022,8,218,0.3711782935458513,0.3147584356842971,0.05641985786155418,0.005431589328397231,0.00021388887479429922,0.4425200649207369
2022-07-22,0.004271358085,14.58939323,4.224336096,0.0,4.224336096,2022,7,203,0.3115754016430849,0.2856049068292309,0.025970494813853995,0.008881312440559596,7.461959434368391e-05,0.2040495785736897
2022-07-10,0.004254153561,10.07228622,0.8702617726,0.0,0.8702617726,2022,7,191,0.39585714285714285,0.3128364923925768,0.08302065046456603,0.005055880528546478,0.0004307629114846402,0.6510361395503925
2024-07-08,0.004226500898,17.25875053,0.0,0.0,0.0,2024,7,190,0.4984766252741447,0.2884922150117539,0.20998441026239079,0.01200033135717999,0.006633158306222846,1.652444811175391
2023-09-08,0.004189153355,8.126788712,0.9781420231,0.0,0.9781420231,2023,9,251,0.13524999999999998,0.31991725657838,-0.18466725657838,0.00679572533003954,0.0028747830003186207,-1.4494022047569879
2022-06-25,0.004187589205,4.322362518,0.197699666,0.006701797247,0.1909978687,2022,6,176,0.4373952533875422,0.33666182731472477,0.10073342607281743,0.015694060185466877,0.0020113559218511118,0.7941944768298207
2022-08-05,0.004167354937,7.4808225,3.236806393,0.0,3.236806393,2022,8,217,0.3438181818181818,0.31549853343071554,0.028319648387466256,0.007388764966726256,7.359627086081607e-05,0.22233947402639997
2022-07-16,0.004163584992,15.85342687,1.224538684,0.0,1.224538684,2022,7,197,0.3858886986897897,0.29013710166963885,0.09575159702015085,0.008766455531340294,0.0010009922649506597,0.7522745008249623
2022-07-07,0.004145275211,11.52094739,3.517131514,0.0,3.517131514,2022,7,188,0.3848,0.299477805306772,0.08532219469322799,0.005264839271550333,0.0004739808891275015,0.6691547940563118
2024-09-16,0.004133973945,7.200552241,0.08113384174,0.0,0.08113384174,2024,9,260,0.45193337954925183,0.32621067087226097,0.12572270867699087,0.00910974751293185,0.0017945241302131968,0.9879142762785597
2022-07-25,0.00409435239,15.22305196,3.375270963,0.0,3.375270963,2022,7,206,0.33053097019387323,0.2860547963140709,0.04447617387980235,0.008868565045461975,0.00021853062593597857,0.3494460248263993
2022-07-24,0.004081981854,15.2149133,0.7995989894,0.0,0.7995989894,2022,7,205,0.44351503760116645,0.29394737170413604,0.1495676658970304,0.007752477589214043,0.002155472676041828,1.1744810528054161
2023-09-12,0.004072115347,10.73256454,1.195713878,0.0,1.195713878,2023,9,255,0.19238419648737629,0.30961608768802545,-0.11723189120064917,0.004668645852372114,0.0007925263660993613,-0.9191369784961196
2023-07-01,0.004064570529,14.2000646,2.314063318,0.0,2.314063318,2023,7,182,0.292,0.2931767374838688,-0.0011767374838688172,0.0064895559705537564,1.1140274711336106e-07,-0.009234463723626598
2024-06-25,0.00406250612,7.150478617,0.07083415985,0.0,0.07083415985,2024,6,177,0.6046567384532735,0.32653035907071815,0.27812637938255536,0.009218558751190858,0.008889110041087462,2.18560442364261
2024-06-13,0.004053666256,4.503481801,0.04070699106,0.0,0.04070699106,2024,6,165,0.6329387308083875,0.33659174846208123,0.29634698234630624,0.015408152771628849,0.01708070294755382,2.3360960864725753
2024-09-04,0.003995466449,11.95917473,0.0874876975,0.0,0.0874876975,2024,9,248,0.21141442981817304,0.3084844182946134,-0.09706998847644038,0.005353738664615596,0.0006239595427788966,-0.7613230189474587
2022-09-22,0.003982020987,7.832063293,0.000852,0.0,0.000852,2022,9,265,0.12823301249004512,0.3242921366479369,-0.19605912415789176,0.008193355870865532,0.003917856495699017,-1.5398976699667242
2023-08-12,0.003947486267,11.33213577,1.706802845,0.0,1.706802845,2023,8,224,0.14825,0.3059783637754507,-0.1577283637754507,0.004519420071943822,0.0013883639818629166,-1.2365500869821802
2022-07-21,0.003892610923,15.10737063,0.01584168962,0.0,0.01584168962,2022,7,202,0.4537797754149842,0.29700384314941375,0.15677593226557046,0.008005782768769207,0.002446870138793159,1.2312411788357116
2024-06-08,0.003873381235,4.305272039,0.0906586647,0.0,0.0906586647,2024,6,160,0.6773035207469967,0.3374373705694544,0.33986615017754235,0.01591894328122118,0.023234585657091023,2.6798518550982093
2023-09-14,0.003832092721,7.876151657,0.001722574154,0.0,0.001722574154,2023,9,257,0.1824518349801869,0.3243333281535304,-0.14188149317334348,0.008143170085801869,0.0020389831956040922,-1.1143447377782378
2022-07-08,0.00378479451,11.40330276,2.121843404,0.0,2.121843404,2022,7,189,0.4064,0.30467411718254234,0.10172588281745765,0.004580217065683395,0.0005853330903617003,0.7975292938572708
2024-08-31,0.003769320154,12.59924596,0.002148747342,0.0,0.002148747342,2024,8,244,0.37153602882888853,0.3066528529143769,0.06488317591451165,0.005668937821695178,0.0002953727971776149,0.5089614705877937
2024-06-07,0.003758767491,4.576064682,0.2606689929,0.03781542182,0.2228535711,2024,6,159,0.6145947296144831,0.3363671280962836,0.27822760151819953,0.014887865743906926,0.014532092267080424,2.1926821840529724
2024-09-19,0.003742782284,7.614057795,0.3777743509,0.0,0.3777743509,2024,9,263,0.17737050358261405,0.3242988317917278,-0.14692832820911375,0.008121556508207815,0.0021807207558932995,-1.15397027355894
2022-07-19,0.003742779765,11.84321683,1.413464546,0.0,1.413464546,2022,7,200,0.3883935690951243,0.30523553606125636,0.08315803303386793,0.004672414531728317,0.0003991023797176659,0.6519878434144984
2022-07-13,0.003728065647,15.89469744,3.724950897,0.0,3.724950897,2022,7,194,0.397,0.28297553328901326,0.11402446671098676,0.010705059059030422,0.0017402041777811596,0.8967129999803103
2022-07-27,0.00371751354,15.39671733,0.4337966442,0.0,0.4337966442,2022,7,208,0.3655326676289682,0.2948873392975416,0.07064532833142662,0.008259814678153798,0.0005128708230461798,0.5548847671234935
2022-07-09,0.003701258506,11.04769986,2.458811904,0.0,2.458811904,2022,7,190,0.3954285714285714,0.3051023346612344,0.09032623676733703,0.004661547326070636,0.00046976751628610946,0.7081851827418794
2022-08-31,0.003693126212,17.27297554,0.04133557328,0.0,0.04133557328,2022,8,243,0.17489456140118126,0.2890587930198079,-0.11416423161862665,0.012158273059190674,0.001987119069082042,-0.8984722844015645
2022-07-20,0.0036792739,14.35576337,1.120376819,0.0,1.120376819,2022,7,201,0.381,0.29676550217837516,0.08423449782162484,0.006589014650118264,0.0005797078150895151,0.6610644796785392
2023-09-09,0.003663082982,8.310851034,0.5460321903,0.0,0.5460321903,2023,9,252,0.17128080491430211,0.3212766984087456,-0.1499958934944435,0.006979711376688727,0.0019487071362936912,-1.17738532585787
2023-08-11,0.003627881324,9.509216563,0.1156568527,0.0,0.1156568527,2023,8,223,0.14825,0.3181287960432918,-0.1698787960432918,0.006162498509146377,0.002203286794548053,-1.332906833555925
2023-08-13,0.003572281982,12.53561745,0.7408857345,0.0,0.7408857345,2023,8,225,0.15365016441607732,0.304917832917414,-0.15126766850133666,0.005177891646039509,0.0014649437327344987,-1.186292294085069
2022-07-28,0.003530013288,17.75237045,0.0329375265,0.0,0.0329375265,2022,7,209,0.3648266325841413,0.28750915135817073,0.07731748122597054,0.013380085207799394,0.0010054978255024907,0.6088650832371089
2022-09-23,0.003524026385,5.561341222,0.1438524842,0.0,0.1438524842,2022,9,266,0.1784,0.3330389866472081,-0.1546389866472081,0.012508273528231813,0.0037534881131769116,-1.2172241844201657
2022-08-08,0.003504466418,16.93419228,0.007465481758,0.0,0.007465481758,2022,8,220,0.3365114069611791,0.29070022051728023,0.045811186443898866,0.011457548700674565,0.0003011000024173638,0.3604061454845809
